,Upvotes,Tags,Setup,Punchline,Joke,Setup-Profanity,Punchline-Profanity,Profanity,Max-Profanity,Profanity-Tag
1434,183,,How do you think the unthinkable?,With an itheberg.,How do you think the unthinkable? With an itheberg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
1905,127,,How do you think the unthinkable?,With an itheberg.,How do you think the unthinkable? With an itheberg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
2548,86,,How do you think the unthinkable?,With an itheberg.,How do you think the unthinkable? With an itheberg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
5674,25,,How do you think the unthinkable?,With an itheberg.,How do you think the unthinkable? With an itheberg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
5924,23,,How do you think the unthinkable?,With an itheberg.,How do you think the unthinkable? With an itheberg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
8188,13,,How do you think the unthinkable?,With an itheberg.,How do you think the unthinkable? With an itheberg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
9822,9,,How do you think the unthinkable?,With an itheberg.,How do you think the unthinkable? With an itheberg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
20546,1,,How do you think the unthinkable?,With an itheberg.,How do you think the unthinkable? With an itheberg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
25321,0,,How do you think the unthinkable?,With an itheberg.,How do you think the unthinkable? With an itheberg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
25322,0,,How do you think the unthinkable?,With an itheberg.,How do you think the unthinkable? With an itheberg.,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
376,670,<clean>,How do you think the unthinkable?,With an itheberg,How do you think the unthinkable? With an itheberg,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
4408,38,,How do you think the unthinkable?,With an itheberg,How do you think the unthinkable? With an itheberg,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
5673,25,,How do you think the unthinkable?,With an itheberg,How do you think the unthinkable? With an itheberg,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
5783,24,,How do you think the unthinkable?,With an itheberg,How do you think the unthinkable? With an itheberg,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
10385,8,,How do you think the unthinkable?,With an itheberg,How do you think the unthinkable? With an itheberg,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
17732,2,,How do you think the unthinkable?,With an itheberg,How do you think the unthinkable? With an itheberg,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
17733,2,,How do you think the unthinkable?,With an itheberg,How do you think the unthinkable? With an itheberg,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
25323,0,,How do you think the unthinkable?,With an itheberg,How do you think the unthinkable? With an itheberg,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
6083,22,,How do you think the unthinkable?,With an ithberg,How do you think the unthinkable? With an ithberg,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
8187,13,,How do you think the unthinkable?,With an ithberg,How do you think the unthinkable? With an ithberg,0.01756784395544975,0.0363997148316473,0.01756784395544975,0.0363997148316473,punchline
1774,141,,How do you tell if your girlfriend's ticklish?,You give her a test tickle.,How do you tell if your girlfriend's ticklish? You give her a test tickle.,0.2922506555592797,0.008162839984679163,0.10947237085516977,0.2922506555592797,setup
7009,17,,How do you tell if your girlfriend's ticklish?,You give her a test tickle.,How do you tell if your girlfriend's ticklish? You give her a test tickle.,0.2922506555592797,0.008162839984679163,0.10947237085516977,0.2922506555592797,setup
20536,1,,How do you start a rave in Ethiopia?,Staple food to the ceiling,How do you start a rave in Ethiopia? Staple food to the ceiling,0.014296356698448217,0.06221348893179979,0.02359805819406905,0.06221348893179979,punchline
25246,0,,How do you start a rave in Ethiopia?,Staple food to the ceiling,How do you start a rave in Ethiopia? Staple food to the ceiling,0.014296356698448217,0.06221348893179979,0.02359805819406905,0.06221348893179979,punchline
746,463,,How do you spot a blind man on a nudist beach?,It's not hard.,How do you spot a blind man on a nudist beach? It's not hard.,0.05890029878823316,0.0994564481934698,0.0757610605402327,0.0994564481934698,punchline
948,323,,How do you spot a blind man on a nudist beach?,It's not hard.,How do you spot a blind man on a nudist beach? It's not hard.,0.05890029878823316,0.0994564481934698,0.0757610605402327,0.0994564481934698,punchline
5428,27,,How do you spot a blind guy in a nudist colony?,It's not hard.,How do you spot a blind guy in a nudist colony? It's not hard.,0.06700232005731585,0.0994564481934698,0.08527467515974825,0.0994564481934698,punchline
17719,2,,How do you spot a blind guy in a nudist colony?,It's not hard.,How do you spot a blind guy in a nudist colony? It's not hard.,0.06700232005731585,0.0994564481934698,0.08527467515974825,0.0994564481934698,punchline
8530,12,,How do you solve world hunger and poverty simultaneously?,By feeding the poor to the hungry.,How do you solve world hunger and poverty simultaneously? By feeding the poor to the hungry.,0.010341651261316333,0.1006613868552717,0.026035947426897327,0.1006613868552717,punchline
17717,2,,How do you solve world hunger and poverty simultaneously?,By feeding the poor to the hungry.,How do you solve world hunger and poverty simultaneously? By feeding the poor to the hungry.,0.010341651261316333,0.1006613868552717,0.026035947426897327,0.1006613868552717,punchline
3125,64,,How do you separate the men from the boys in the Navy?,With a crowbar.,How do you separate the men from the boys in the Navy? With a crowbar.,0.024457142111593614,0.0363997148316473,0.024457142111593614,0.0363997148316473,punchline
17714,2,,How do you separate the men from the boys in the Navy?,With a crowbar.,How do you separate the men from the boys in the Navy? With a crowbar.,0.024457142111593614,0.0363997148316473,0.024457142111593614,0.0363997148316473,punchline
11892,6,,How do you pick up a Muslim girl?,Piece by piece,How do you pick up a Muslim girl? Piece by piece,0.15017328343416528,0.4437801745722198,0.48095849665216167,0.48095849665216167,full
12881,5,,How do you pick up a Muslim girl?,Piece by piece,How do you pick up a Muslim girl? Piece by piece,0.15017328343416528,0.4437801745722198,0.48095849665216167,0.48095849665216167,full
25185,0,,How do you pick up a Muslim girl?,Piece by piece,How do you pick up a Muslim girl? Piece by piece,0.15017328343416528,0.4437801745722198,0.48095849665216167,0.48095849665216167,full
6407,20,,How do you pick up a Jewish girl?,With a dustpan.,How do you pick up a Jewish girl? With a dustpan.,0.13367914706817183,0.0363997148316473,0.13367914706817183,0.13367914706817183,full
25183,0,,How do you pick up a Jewish girl?,With a dustpan.,How do you pick up a Jewish girl? With a dustpan.,0.13367914706817183,0.0363997148316473,0.13367914706817183,0.13367914706817183,full
20519,1,,How do you pick up a Jewish girl?,With a broom and a dustpan.,How do you pick up a Jewish girl? With a broom and a dustpan.,0.13367914706817183,0.0363997148316473,0.13367914706817183,0.13367914706817183,full
25180,0,,How do you pick up a Jewish girl?,With a broom and a dustpan.,How do you pick up a Jewish girl? With a broom and a dustpan.,0.13367914706817183,0.0363997148316473,0.13367914706817183,0.13367914706817183,full
262,30499,<clean>,How do you milk sheep?,With iPhone accessories.,How do you milk sheep? With iPhone accessories.,0.08119251860453061,0.009726257074249765,0.03134927766800666,0.08119251860453061,setup
462,5378,,How do you milk sheep?,With iPhone accessories.,How do you milk sheep? With iPhone accessories.,0.08119251860453061,0.009726257074249765,0.03134927766800666,0.08119251860453061,setup
10375,8,,How do you milk sheep?,With iPhone accessories.,How do you milk sheep? With iPhone accessories.,0.08119251860453061,0.009726257074249765,0.03134927766800666,0.08119251860453061,setup
2735,78,,How do you make holy water?,You boil the hell out of it.,How do you make holy water? You boil the hell out of it.,0.024940889219634103,0.5326008225829323,0.2559850119039798,0.5326008225829323,punchline
4009,44,,How do you make holy water?,You boil the hell out of it.,How do you make holy water? You boil the hell out of it.,0.024940889219634103,0.5326008225829323,0.2559850119039798,0.5326008225829323,punchline
4075,43,,How do you make holy water?,You boil the hell out of it.,How do you make holy water? You boil the hell out of it.,0.024940889219634103,0.5326008225829323,0.2559850119039798,0.5326008225829323,punchline
4483,37,,How do you make holy water?,You boil the hell out of it.,How do you make holy water? You boil the hell out of it.,0.024940889219634103,0.5326008225829323,0.2559850119039798,0.5326008225829323,punchline
5538,26,,How do you make holy water?,You boil the hell out of it.,How do you make holy water? You boil the hell out of it.,0.024940889219634103,0.5326008225829323,0.2559850119039798,0.5326008225829323,punchline
7006,17,,How do you make holy water?,You boil the hell out of it.,How do you make holy water? You boil the hell out of it.,0.024940889219634103,0.5326008225829323,0.2559850119039798,0.5326008225829323,punchline
7548,15,,How do you make holy water?,You boil the hell out of it.,How do you make holy water? You boil the hell out of it.,0.024940889219634103,0.5326008225829323,0.2559850119039798,0.5326008225829323,punchline
8180,13,,How do you make holy water?,You boil the hell out of it.,How do you make holy water? You boil the hell out of it.,0.024940889219634103,0.5326008225829323,0.2559850119039798,0.5326008225829323,punchline
9339,10,,How do you make holy water?,You boil the hell out of it.,How do you make holy water? You boil the hell out of it.,0.024940889219634103,0.5326008225829323,0.2559850119039798,0.5326008225829323,punchline
10371,8,,How do you make holy water?,You boil the hell out of it.,How do you make holy water? You boil the hell out of it.,0.024940889219634103,0.5326008225829323,0.2559850119039798,0.5326008225829323,punchline
